Word form,Total count,POS tags and their frequency,Word form,Total count,POS tags and their frequency,Grammatically disjoint,Grammatically identical,Min freq
hlýðinn,9,"['lkensf', 9]",hlýðin,4,"['lvensf', 3, 'lhfnsf', 1]",TRUE,FALSE,4
hnellinn,1,"['lkensf', 1]",hnellin,4,"['lvensf', 4]",TRUE,FALSE,1
hniginn,2,"['sþgken', 2]",hnigin,1,"['sþgven', 1]",TRUE,FALSE,1
hnipinn,1,"['lkensf', 1]",hnipin,1,"['lhfosf', 1]",TRUE,FALSE,1
hnífanna,1,"['nkfeg', 1]",hnífana,3,"['nkfog', 3]",TRUE,FALSE,1
hnípinn,9,"['lkensf', 9]",hnípin,12,"['lvensf', 10, 'lhfnsf', 2]",TRUE,FALSE,9
hnugginn,12,"['lkensf', 12]",hnuggin,3,"['lvensf', 2, 'lhfnsf', 1]",TRUE,FALSE,3
hnýsinn,1,"['lkensf', 1]",hnýsin,3,"['lvensf', 1, 'lhfnsf', 1, 'lhfosf', 1]",TRUE,FALSE,1
hogginn,7,"['lkensf', 6, 'lkeosf', 1]",hoggin,4,"['sþghfn', 3, 'lhfnsf', 1]",TRUE,FALSE,4
hokinn,18,"['lkensf', 17, 'lkeosf', 1]",hokin,8,"['lvensf', 7, 'lhfosf', 1]",TRUE,FALSE,8
hollendinganna,2,"['nkfeg', 2]",hollendingana,1,"['nkfog', 1]",TRUE,FALSE,1
horfinn,179,"['sþgken', 168, 'lkensf', 8, 'lkeosf', 3]",horfin,179,"['sþgven', 159, 'sþghfn', 17, 'x', 2, 'nhfng', 1]",TRUE,FALSE,179
hornsteinn,9,"['nken', 9]",hornstein,8,"['nkeo', 8]",TRUE,FALSE,8
hólpinn,2,"['lkensf', 1, 'lkeosf', 1]",hólpin,2,"['lvensf', 2]",TRUE,FALSE,2
hópanna,3,"['nkfeg', 3]",hópana,1,"['nkfog', 1]",TRUE,FALSE,1
hraðann,14,"['nkeog', 14]",hraðan,12,"['lkeosf', 12]",TRUE,FALSE,12
hrafnanna,1,"['nkfeg', 1]",hrafnana,3,"['nkfog', 3]",TRUE,FALSE,1
hrakinn,9,"['lkensf', 5, 'sþgken', 4]",hrakin,5,"['lhfnsf', 2, 'sþgven', 2, 'lvensf', 1]",TRUE,FALSE,5
hreinn,76,"['lkensf', 65, 'nkens', 10, 'nken', 1]",hrein,115,"['lvensf', 80, 'lhfnsf', 16, 'lhfosf', 12, 'sfg3eþ', 3, 'lvensf', 1, 'sfg1eþ', 1, 'nkeo', 1, 'lhfosf', 1]",TRUE,FALSE,76
hreinna,2,"['lvfesf', 1, 'aam', 1]",hreina,64,"['lveosf', 30, 'lheovf', 11, 'lheevf', 4, 'aa', 3, 'lheþvf', 3, 'lhenvf', 3, 'lkeovf', 2, 'nvfe', 2, 'lkfosf', 2, 'nven', 1, 'lkeevf', 1, 'lkeþvf', 1, 'nkeþ', 1]",TRUE,FALSE,2
hreinnar,9,"['lveesf', 9]",hreinar,26,"['lvfosf', 14, 'lvfnsf', 12]",TRUE,FALSE,9
hreinni,37,"['lveþsf', 30, 'lkenvm', 3, 'lvenvm', 2, 'lkfovm', 1, 'lvfnvm', 1]",hreini,2,"['lkenvf', 1, 'nkeþs', 1]",TRUE,FALSE,2
hreinskilinn,18,"['lkensf', 18]",hreinskilin,22,"['lvensf', 15, 'lhfnsf', 5, 'lhfosf', 2]",TRUE,FALSE,18
hreppanna,1,"['nkfeg', 1]",hreppana,1,"['nkfog', 1]",TRUE,FALSE,1
hreykinn,18,"['lkensf', 18]",hreykin,14,"['lvensf', 13, 'lhfnsf', 1]",TRUE,FALSE,14
hrifinn,131,"['lkensf', 131]",hrifin,96,"['lvensf', 89, 'lhfnsf', 7]",TRUE,FALSE,96
hrokkinn,3,"['lkensf', 2, 'lkeosf', 1]",hrokkin,3,"['lvensf', 3]",TRUE,FALSE,3
hrottafenginn,4,"['lkensf', 3, 'lkeosf', 1]",hrottafengin,4,"['lvensf', 4]",TRUE,FALSE,4
hruninn,4,"['lkensf', 3, 'nkeng', 1]",hrunin,3,"['lhfnsf', 1, 'lhfosf', 1, 'lvensf', 1]",TRUE,FALSE,3
hryggbrotinn,2,"['lkensf', 2]",hryggbrotin,1,"['lvensf', 1]",TRUE,FALSE,1
hugarhaldinn,2,"['lkensf', 2]",hugarhaldin,3,"['lvensf', 3]",TRUE,FALSE,2
hugfanginn,17,"['lkensf', 15, 'lkeosf', 2]",hugfangin,10,"['lvensf', 10]",TRUE,FALSE,10
hulinn,25,"['lkensf', 22, 'lkeosf', 3]",hulin,44,"['lvensf', 21, 'nveng', 10, 'lhfnsf', 9, 'lhfosf', 4]",TRUE,FALSE,25
hundanna,1,"['nkfeg', 1]",hundana,28,"['nkfog', 28]",TRUE,FALSE,1
húnn,1,"['nken', 1]",hún,40715,"['fpven', 40686, 'nven', 14, 'nveo', 11, 'nkeþ', 2, 'nkeo', 2]",TRUE,FALSE,1
hvefsinn,1,"['lkeosf', 1]",hvefsin,3,"['lvensf', 3]",TRUE,FALSE,1
hverfisteinn,2,"['nken', 2]",hverfistein,3,"['nkeo', 3]",TRUE,FALSE,2
hvítliðanna,3,"['nkfeg', 3]",hvítliðana,2,"['nkfog', 2]",TRUE,FALSE,2
hvítþveginn,1,"['lkensf', 1]",hvítþvegin,1,"['lhfnsf', 1]",TRUE,FALSE,1
hvolpanna,1,"['nkfeg', 1]",hvolpana,7,"['nkfog', 7]",TRUE,FALSE,1
hvumpinn,5,"['lkensf', 5]",hvumpin,2,"['lvensf', 1, 'lhfnsf', 1]",TRUE,FALSE,2
hygginn,2,"['lkensf', 2]",hyggin,1,"['lvensf', 1]",TRUE,FALSE,1
hæpinn,1,"['lkensf', 1]",hæpin,2,"['lvensf', 2]",TRUE,FALSE,1
hæruskotinn,3,"['lkensf', 3]",hæruskotin,2,"['lvensf', 1, 'lhfosf', 1]",TRUE,FALSE,2
höfðingjanna,5,"['nkfeg', 5]",höfðingjana,6,"['nkfog', 6]",TRUE,FALSE,5
höfundanna,2,"['nkfeg', 2]",höfundana,2,"['nkfog', 2]",TRUE,FALSE,2
höggvinn,20,"['sþgken', 17, 'lkensf', 2, 'nkeog', 1]",höggvin,7,"['lvensf', 4, 'lhfnsf', 3]",TRUE,FALSE,7
iðinn,3,"['lkensf', 3]",iðin,6,"['lvensf', 5, 'lhfnsf', 1]",TRUE,FALSE,3
illkvittinn,2,"['lkensf', 2]",illkvittin,2,"['lvensf', 2]",TRUE,FALSE,2
inna,28,"['sng', 18, 'nvfe', 4, 'sfg3fn', 3, 'nven', 3]",ina,17,"['nvens', 17]",TRUE,FALSE,17
innblásinn,6,"['lkensf', 4, 'lkeosf', 2]",innblásin,5,"['lvensf', 3, 'lhfosf', 2]",TRUE,FALSE,5
innbundinn,2,"['lkeosf', 2]",innbundin,1,"['lvensf', 1]",TRUE,FALSE,1
innfallinn,2,"['lkensf', 1, 'lkeosf', 1]",innfallin,1,"['lhfosf', 1]",TRUE,FALSE,1
innifalinn,3,"['lkensf', 2, 'lkeosf', 1]",innifalin,1,"['lvensf', 1]",TRUE,FALSE,1
íbúanna,13,"['nkfeg', 13]",íbúana,12,"['nkfog', 12]",TRUE,FALSE,12
íbygginn,26,"['lkensf', 24, 'lkeosf', 2]",íbyggin,11,"['lvensf', 10, 'lhfosf', 1]",TRUE,FALSE,11
ímyndanna,1,"['nvfeg', 1]",ímyndana,1,"['nvfe', 1]",TRUE,FALSE,1
íslendinganna,17,"['nkfegs', 17]",íslendingana,14,"['nkfogs', 14]",TRUE,FALSE,14
jaðranna,5,"['nkfeg', 5]",jaðrana,1,"['nkfog', 1]",TRUE,FALSE,1
jafnhreinn,1,"['lkensf', 1]",jafnhrein,1,"['lvensf', 1]",TRUE,FALSE,1
jarðbundinn,5,"['lkensf', 3, 'lkeosf', 2]",jarðbundin,2,"['lvensf', 2]",TRUE,FALSE,2
jarðskjálftanna,2,"['nkfeg', 2]",jarðskjálftana,2,"['nkfog', 2]",TRUE,FALSE,2
jarðsunginn,1,"['sþgken', 1]",jarðsungin,2,"['sþghfn', 1, 'sþgven', 1]",TRUE,FALSE,1
jenna,3,"['nvens', 3]",jena,1,"['nhfe', 1]",TRUE,FALSE,1
jeppanna,2,"['nkfeg', 2]",jeppana,1,"['nkfog', 1]",TRUE,FALSE,1
jólasveinn,6,"['nken', 6]",jólasvein,1,"['nkeo', 1]",TRUE,FALSE,1
jöklanna,1,"['nkfeg', 1]",jöklana,3,"['nkfog', 3]",TRUE,FALSE,1
kafinn,25,"['lkensf', 22, 'nkeng', 2, 'lkeosf', 1]",kafin,29,"['lvensf', 29]",TRUE,FALSE,25
kafloðinn,3,"['lkensf', 3]",kafloðin,2,"['lhfosf', 1, 'lvensf', 1]",TRUE,FALSE,2
kafteinn,12,"['nken', 12]",kaftein,9,"['nkeo', 9]",TRUE,FALSE,9
kalinn,2,"['nkeng', 2]",kalin,1,"['lhfnsf', 1]",TRUE,FALSE,1
kalksteinn,15,"['nken', 15]",kalkstein,1,"['nkeo', 1]",TRUE,FALSE,1
kalkúnn,3,"['nken', 3]",kalkún,3,"['nkeo', 3]",TRUE,FALSE,3
kallanna,2,"['nkfeg', 2]",kallana,6,"['nkfog', 6]",TRUE,FALSE,2
kamranna,1,"['nkfeg', 1]",kamrana,3,"['nkfog', 3]",TRUE,FALSE,1
kann,660,"['sfg3en', 479, 'sfg1en', 179, 'x', 2]",kan,15,"['e', 13, 'nhen', 2]",TRUE,FALSE,15
kanna,204,"['sng', 200, 'nven', 3, 'sfg1en', 1]",kana,18,"['nkeþs', 9, 'nkeos', 5, 'nkeþ', 2, 'nkfo', 1, 'nkeo', 1]",TRUE,FALSE,18
kannar,4,"['sfg3en', 3, 'sfg2en', 1]",kanar,5,"['nkfns', 3, 'nkfn', 2]",TRUE,FALSE,4
kannt,53,"['sfg2en', 53]",kant,24,"['nkeo', 15, 'e', 5, 'x', 4]",TRUE,FALSE,24
kapteinn,3,"['nken', 3]",kaptein,1,"['nkeo', 1]",TRUE,FALSE,1
karlanna,7,"['nkfeg', 7]",karlana,12,"['nkfog', 12]",TRUE,FALSE,7
kassanna,2,"['nkfeg', 2]",kassana,19,"['nkfog', 19]",TRUE,FALSE,2
kengboginn,1,"['lkensf', 1]",kengbogin,4,"['lvensf', 4]",TRUE,FALSE,1
kennaranna,10,"['nkfeg', 10]",kennarana,9,"['nkfog', 9]",TRUE,FALSE,9
kennderíi,1,"['nheþ', 1]",kenderíi,2,"['nheþ', 2]",FALSE,TRUE,1
kerfisbundinn,2,"['lkeosf', 2]",kerfisbundin,2,"['lvensf', 2]",TRUE,FALSE,2
ketilsteinn,1,"['nken', 1]",ketilstein,2,"['nkeo', 2]",TRUE,FALSE,1
kettlinganna,2,"['nkfeg', 2]",kettlingana,17,"['nkfog', 17]",TRUE,FALSE,2
kinnfiskasoginn,3,"['lkensf', 3]",kinnfiskasogin,2,"['lvensf', 2]",TRUE,FALSE,2
kirtlanna,1,"['nkfeg', 1]",kirtlana,1,"['nkfog', 1]",TRUE,FALSE,1
kíminn,13,"['lkensf', 12, 'lkeosf', 1]",kímin,2,"['nhfng', 1, 'lhfnsf', 1]",TRUE,FALSE,2
kjörinn,38,"['sþgken', 37, 'lkeosf', 1]",kjörin,12,"['sþgven', 8, 'nhfng', 2, 'nhfog', 1, 'lvensf', 1]",TRUE,FALSE,12
klefanna,2,"['nkfeg', 2]",klefana,4,"['nkfog', 4]",TRUE,FALSE,2
klettanna,2,"['nhfeg', 2]",klettana,8,"['nkfog', 8]",TRUE,FALSE,2
klénn,2,"['lkensf', 2]",klén,2,"['lvensf', 2]",TRUE,FALSE,2
klofinn,8,"['nkeng', 5, 'lkensf', 2, 'lkeosf', 1]",klofin,4,"['lhfnsf', 2, 'nhfng', 1, 'lvensf', 1]",TRUE,FALSE,4
knúinn,15,"['sþgken', 6, 'lkensf', 4, 'lkeosf', 3, 'nkeng', 2]",knúin,6,"['sþgven', 5, 'lhfnsf', 1]",TRUE,FALSE,6
kolbeinn,63,"['nkens', 63]",kolbein,21,"['nkeos', 21]",TRUE,FALSE,21
kolbrúnn,1,"['lkensf', 1]",kolbrún,47,"['nvens', 47]",TRUE,FALSE,1
kominn,2182,"['sþgken', 2172, 'lkensf', 7, 'x', 1, 'lkeosf', 1, 'sþgkeo', 1]",komin,1633,"['sþgven', 1299, 'sþghfn', 329, 'lvensf', 4, 'x', 1]",FALSE,FALSE,1633
kommanna,1,"['nkfeg', 1]",kommana,2,"['nkfog', 2]",TRUE,FALSE,1
konna,3,"['nkees', 2, 'nkeþs', 1]",kona,1165,"['nven', 1154, 'nvens', 6, 'nhfe', 5]",TRUE,FALSE,3
kosinn,27,"['sþgken', 25, 'lkensf', 1, 'lkeosf', 1]",kosin,14,"['sþgven', 12, 'nveng', 2]",TRUE,FALSE,14
kossanna,1,"['nkfeg', 1]",kossana,2,"['nkfog', 2]",TRUE,FALSE,1
kotroskinn,2,"['lkensf', 2]",kotroskin,5,"['lvensf', 5]",TRUE,FALSE,2
kófdrukkinn,3,"['lkensf', 3]",kófdrukkin,1,"['lvensf', 1]",TRUE,FALSE,1
krafinn,5,"['sþgken', 3, 'nkeng', 2]",krafin,2,"['sþghfn', 2]",TRUE,FALSE,2
kraftanna,2,"['nkfeg', 2]",kraftana,13,"['nkfog', 13]",TRUE,FALSE,2
krakkanna,36,"['nkfeg', 36]",krakkana,108,"['nkfog', 108]",TRUE,FALSE,36
kraminn,3,"['nkeng', 2, 'lkeosf', 1]",kramin,2,"['lvensf', 2]",TRUE,FALSE,2
krappann,2,"['nkeog', 2]",krappan,14,"['lkeosf', 14]",TRUE,FALSE,2
kratanna,1,"['nkfeg', 1]",kratana,1,"['nkfog', 1]",TRUE,FALSE,1
kristinn,75,"['nkens', 50, 'lkensf', 20, 'lkeosf', 5]",kristin,95,"['lvensf', 78, 'lhfosf', 8, 'nkeos', 6, 'lhfnsf', 3]",TRUE,FALSE,75
krossanna,1,"['nkfeg', 1]",krossana,13,"['nkfog', 13]",TRUE,FALSE,1
krumpinn,1,"['lkensf', 1]",krumpin,1,"['lhfnsf', 1]",TRUE,FALSE,1
kunningjanna,2,"['nkfeg', 2]",kunningjana,5,"['nkfog', 5]",TRUE,FALSE,2
kúguppgefinn,1,"['lkensf', 1]",kúguppgefin,1,"['lhfnsf', 1]",TRUE,FALSE,1
kúnna,11,"['nkfo', 3, 'nkeþ', 3, 'nvfeg', 3, 'nkeo', 2]",kúna,18,"['nveog', 18]",TRUE,FALSE,11
kúnnanna,1,"['nkfeg', 1]",kúnnana,1,"['nkfog', 1]",TRUE,FALSE,1
kúnnum,6,"['nkfþ', 6]",kúnum,15,"['nvfþg', 15]",TRUE,FALSE,6
kvalinn,5,"['lkensf', 5]",kvalin,5,"['lvensf', 5]",TRUE,FALSE,5
kveðinn,13,"['sþgken', 12, 'lkensf', 1]",kveðin,11,"['lvensf', 6, 'nhfog', 3, 'nhfng', 2]",TRUE,FALSE,11
kviknakinn,3,"['lkensf', 3]",kviknakin,3,"['lvensf', 2, 'lhfnsf', 1]",TRUE,FALSE,3
kvíðinn,42,"['lkensf', 26, 'nkeng', 16]",kvíðin,18,"['lvensf', 17, 'lhfnsf', 1]",TRUE,FALSE,18
kynbundinn,2,"['lkeosf', 2]",kynbundin,1,"['lhfnsf', 1]",TRUE,FALSE,1
kynngi,3,"['nveþ', 3]",kyngi,16,"['sfg1en', 11, 'svg3en', 2, 'nven', 1, 'svg3fn', 1, 'nhen', 1]",TRUE,FALSE,3
kynni,419,"['svg3eþ', 203, 'nhfo', 122, 'nhfn', 37, 'sfg1en', 17, 'svg1eþ', 10, 'nhen', 8, 'nkeþ', 6, 'svg1en', 6, 'nheo', 5, 'svg3fn', 2, 'nkeo', 1, 'nheþ', 1, 'svg3en', 1]",kyni,87,"['nheþ', 87]",FALSE,FALSE,87
kynnið,1,"['nheog', 1]",kynið,10,"['nheog', 6, 'nheng', 4]",FALSE,FALSE,1
kynnin,38,"['nhfng', 13, 'nhfog', 6, 'nhfng', 13, 'nhfog', 6]",kynin,10,"['nhfng', 7, 'nhfog', 3]",FALSE,TRUE,10
kynninn,1,"['nkeog', 1]",kynnt,88,"['ssg', 54, 'sþgven', 15, 'sþghen', 13, 'sþghfn', 6]",TRUE,FALSE,1
kynt,8,"['lhensf', 6, 'ssg', 2]",kynntar,12,"['sþgvfn', 12]",TRUE,FALSE,8
kyntar,1,"['lvfnsf', 1]",kynnti,139,"['sfg3eþ', 125, 'sfg1eþ', 14]",TRUE,FALSE,1
kynti,7,"['sfg3eþ', 7]",kynntir,3,"['sþgkfn', 3]",TRUE,FALSE,3
kyntir,1,"['sfg2eþ', 1]",kynntu,23,"['sfg3fþ', 22, 'sbg2en', 1]",TRUE,FALSE,1
kyntu,1,"['sfg3fþ', 1]",kynntum,1,"['sfg1fþ', 1]",TRUE,FALSE,1
kyntum,1,"['sfg1fþ', 1]",kynntur,11,"['sþgken', 8, 'lkensf', 3]",TRUE,FALSE,1
kyntur,2,"['lkensf', 2]",kærastann,16,"['nkeog', 16]",TRUE,FALSE,2
kærastan,30,"['nveng', 29, 'lkeose', 1]",kærkominn,7,"['lkensf', 5, 'lkeosf', 2]",TRUE,FALSE,7
kærkomin,13,"['lvensf', 12, 'lhfnsf', 1]",könnum,1,"['nkfþ', 1]",TRUE,FALSE,1
könum,3,"['sfg1fn', 2, 'nkfþ', 1]",könnunum,2,"['nvfþg', 1, 'nvfþ', 1]",TRUE,FALSE,2
könunum,1,"['nkfþg', 1]",köstinn,5,"['nkeog', 5]",TRUE,FALSE,1
köstin,5,"['nhfng', 3, 'nhfog', 2]",laginn,16,"['lkensf', 12, 'nkeng', 4]",TRUE,FALSE,5
lagin,4,"['lvensf', 4]",laminn,26,"['sþgken', 13, 'nkeng', 7, 'lkensf', 5, 'lkeosf', 1]",TRUE,FALSE,4
lamin,5,"['lvensf', 3, 'lhfnsf', 2]",landanna,26,"['nhfeg', 26]",TRUE,FALSE,5
landana,1,"['nkfog', 1]",langdreginn,3,"['lkeosf', 2, 'lkensf', 1]",TRUE,FALSE,1
langdregin,3,"['lvensf', 2, 'lhfosf', 1]",langsoltinn,1,"['lkensf', 1]",TRUE,FALSE,1
langsoltin,1,"['lhfnsf', 1]",lasinn,22,"['lkensf', 22]",TRUE,FALSE,1
lasin,17,"['lvensf', 17]",lágvaxinn,38,"['lkensf', 37, 'lkeosf', 1]",TRUE,FALSE,17
lágvaxin,30,"['lvensf', 28, 'lhfnsf', 2]",lánardrottinn,14,"['nken', 14]",TRUE,FALSE,14
lánardrottin,1,"['nkeo', 1]",lánardrottnanna,1,"['nkfeg', 1]",TRUE,FALSE,1
lánardrottnana,1,"['nkfog', 1]",látinn,180,"['sþgken', 121, 'lkensf', 46, 'lkeosf', 13]",TRUE,FALSE,1
látin,152,"['sþgven', 78, 'sþghfn', 63, 'lvensf', 4, 'nhfog', 3, 'lhfnsf', 3, 'lhfosf', 1]",legsteinanna,2,"['nkfeg', 2]",TRUE,FALSE,2
legsteinana,1,"['nkfog', 1]",legsteinn,2,"['nken', 2]",TRUE,FALSE,1
legstein,2,"['nkeo', 2]",leiðann,2,"['nkeog', 2]",TRUE,FALSE,2
leiðan,1,"['nveng', 1]",leiðinn,5,"['nkeng', 4, 'nkeog', 1]",TRUE,FALSE,1
leiðin,180,"['nveng', 175, 'x', 3, 'lvensf', 1, 'nvengs', 1]",leikanna,2,"['nkfeg', 1, 'nkfe', 1]",TRUE,FALSE,2
leikana,2,"['nkfo', 2]",leikaranna,2,"['nkfeg', 2]",TRUE,FALSE,2
leikarana,6,"['nkfog', 6]",leikinn,124,"['nkeog', 104, 'sþgken', 14, 'lkensf', 6]",TRUE,FALSE,6
leikin,14,"['sþgven', 8, 'sþghfn', 4, 'lhfnsf', 1, 'lvensf', 1]",leikskólanna,2,"['nkfeg', 2]",TRUE,FALSE,2
leikskólana,1,"['nkfog', 1]",leitinn,1,"['nkeng', 1]",TRUE,FALSE,1
leitin,12,"['nveng', 11, 'nvengs', 1]",lesinn,17,"['lkensf', 11, 'sþgken', 6]",TRUE,FALSE,12
lesin,27,"['sþgven', 17, 'lhfnsf', 5, 'sþghfn', 5]",lestinn,1,"['nkeog', 1]",TRUE,FALSE,1
lestin,44,"['nveng', 44]",leysingjanna,3,"['nkfeg', 3]",TRUE,FALSE,3
leysingjana,3,"['nkfog', 3]",liðinn,85,"['sþgken', 58, 'lkensf', 16, 'nkeog', 8, 'lkeosf', 3]",TRUE,FALSE,3
liðin,130,"['sþghfn', 62, 'sþgven', 35, 'lvensf', 16, 'nhfog', 6, 'lhfosf', 5, 'nhfng', 5, 'lhfnsf', 1]",liðinna,13,"['lhfesf', 5, 'lkfesf', 4, 'lvfesf', 4]",TRUE,FALSE,13
liðina,1,"['nkfog', 1]",lindinn,3,"['nkeng', 3]",TRUE,FALSE,1
lindin,4,"['nveng', 4]",linna,16,"['sng', 11, 'sfg3fn', 3, 'nkfe', 1, 'nkeo', 1]",TRUE,FALSE,4
lina,24,"['sng', 12, 'lveosf', 4, 'lkfosf', 2, 'sfg3fn', 2, 'sfg1en', 1, 'lheovf', 1, 'lhenvf', 1, 'lvenvf', 1]",linnir,6,"['sfg3en', 6]",TRUE,FALSE,6
linir,3,"['lkfnsf', 3]",linnt,1,"['ssg', 1]",TRUE,FALSE,1
lint,3,"['lhensf', 3]",listanna,9,"['nvfeg', 9]",TRUE,FALSE,3
listana,1,"['nkfog', 1]",listinn,11,"['nkeng', 11]",TRUE,FALSE,1
listin,7,"['nveng', 7]",listrænn,2,"['lkensf', 2]",TRUE,FALSE,2
listræn,7,"['lvensf', 5, 'lhfosf', 1, 'lhfnsf', 1]",listrænni,5,"['lveþsf', 5]",TRUE,FALSE,5
listræni,1,"['lkenvf', 1]",litháanna,2,"['nkfeg', 2]",TRUE,FALSE,1
litháana,1,"['nkfog', 1]",litinn,72,"['nkeog', 70, 'lkensf', 2]",TRUE,FALSE,1
litin,3,"['lvensf', 2, 'lhfnsf', 1]",litninganna,2,"['nkfeg', 2]",TRUE,FALSE,2
litningana,2,"['nkfog', 2]",lífrænna,6,"['lhfesf', 4, 'lvfesf', 2]",TRUE,FALSE,2
lífræna,10,"['lkfosf', 2, 'lhenvf', 2, 'lheevf', 2, 'lveosf', 2, 'lkeovf', 1, 'lheþvf', 1]",lífrænnar,1,"['lveesf', 1]",TRUE,FALSE,1
lífrænar,4,"['lvfnsf', 4]",líkanna,2,"['nkfeg', 1, 'nhfeg', 1]",TRUE,FALSE,2
líkana,1,"['nhfe', 1]",ljóðrænn,3,"['lkensf', 3]",TRUE,FALSE,1
ljóðræn,1,"['lvensf', 1]",ljóðrænna,1,"['lkfesf', 1]",TRUE,FALSE,1
ljóðræna,10,"['lveosf', 7, 'lheþvf', 1, 'lhenvf', 1, 'nven', 1]",ljóðrænni,1,"['lhfnvm', 1]",TRUE,FALSE,1
ljóðræni,2,"['lkenvf', 2]",ljósastauranna,2,"['nkfeg', 2]",TRUE,FALSE,2
ljósastaurana,2,"['nkfog', 2]",ljósbrúnn,5,"['lkensf', 5]",TRUE,FALSE,2
ljósbrún,4,"['lvensf', 2, 'lhfosf', 1, 'lhfnsf', 1]",ljósgeislanna,1,"['nkfeg', 1]",TRUE,FALSE,1
ljósgeislana,5,"['nkfog', 5]",loðinn,12,"['lkensf', 8, 'nkeng', 2, 'lkeosf', 2]",TRUE,FALSE,5
loðin,18,"['lvensf', 7, 'lhfosf', 6, 'lhfnsf', 5]",loganna,1,"['nkfeg', 1]",TRUE,FALSE,1
logana,9,"['nkfog', 9]",loginn,6,"['nkeng', 6]",TRUE,FALSE,6
login,1,"['nhfog', 1]",lokinn,2,"['x', 2]",TRUE,FALSE,1
lokin,63,"['nhfog', 62, 'nhfng', 1]",lostinn,51,"['sþgken', 46, 'lkensf', 2, 'nkeng', 2, 'lkeosf', 1]",TRUE,FALSE,51
lostin,45,"['lvensf', 39, 'sþgven', 3, 'nhfog', 2, 'nhfng', 1]",lotinn,10,"['lkensf', 9, 'lkeosf', 1]",TRUE,FALSE,10
lotin,4,"['lvensf', 2, 'nhfog', 2]",lundinn,2,"['nkeog', 1, 'nkeng', 1]",TRUE,FALSE,2
lundin,5,"['nveng', 5]",lunkinn,2,"['lkensf', 2]",TRUE,FALSE,2
lunkin,1,"['lvensf', 1]",lúðranna,1,"['nkfeg', 1]",TRUE,FALSE,1
lúðrana,2,"['nkfog', 2]",lúinn,20,"['lkensf', 10, 'lkeosf', 6, 'nkeng', 4]",TRUE,FALSE,2
lúin,16,"['lvensf', 8, 'lhfosf', 4, 'lhfnsf', 4]",lyftinginn,1,"['nkeog', 1]",TRUE,FALSE,1
lyftingin,3,"['nveng', 3]",lyginn,3,"['lkensf', 3]",TRUE,FALSE,3
lygin,20,"['nveng', 18, 'lvensf', 2]",læknanna,5,"['nkfeg', 5]",TRUE,FALSE,5
læknana,6,"['nkfog', 6]",lærisveinanna,3,"['nkfeg', 3]",TRUE,FALSE,3
lærisveinana,4,"['nkfog', 4]",lærisveinn,14,"['nken', 14]",TRUE,FALSE,4
lærisvein,2,"['nkeo', 2]",lögboðinn,1,"['lkeosf', 1]",TRUE,FALSE,1
lögboðin,3,"['lhfnsf', 1, 'nhfog', 1, 'lvensf', 1]",löginn,5,"['nkeog', 5]",TRUE,FALSE,3
lögin,139,"['nhfog', 72, 'nhfng', 67]",lögregluþjónanna,6,"['nkfeg', 6]",TRUE,FALSE,6
lögregluþjónana,14,"['nkfog', 14]",lögregluþjónn,19,"['nken', 19]",TRUE,FALSE,14
lögregluþjón,7,"['nkeo', 6, 'x', 1]",lögtekinn,2,"['lkensf', 2]",TRUE,FALSE,2
lögtekin,2,"['lvensf', 2]",magnþrunginn,1,"['lkensf', 1]",TRUE,FALSE,1
magnþrungin,1,"['lhfnsf', 1]",makanna,3,"['nkfeg', 3]",TRUE,FALSE,1
makana,2,"['nkfog', 2]",mann,1288,"['nkeo', 1250, 'x', 28, 'nkeos', 9, 'nkeng', 1]",TRUE,FALSE,2
man,1075,"['sfg1en', 861, 'sfg3en', 182, 'e', 23, 'nhen', 4, 'nxen', 3, 'nheo', 1, 'c', 1]",manna,1207,"['nkfe', 1184, 'nkeo', 5, 'sng', 4, 'nkeþs', 4, 'nkeþ', 3, 'nkeos', 2, 'nheþ', 2, 'nkeþ', 1, 'nkees', 1, 'nhen', 1]",FALSE,FALSE,1075
mana,7,"['sng', 3, 'sfg3fn', 2, 'nkee', 1, 'sfg1en', 1]",mannað,2,"['ssg', 1, 'lhensf', 1]",TRUE,FALSE,2
manað,1,"['ssg', 1]",mannaði,1,"['sfg3eþ', 1]",TRUE,FALSE,1
manaði,4,"['sfg3eþ', 3, 'sfg1eþ', 1]",mannar,1,"['sfg3en', 1]",TRUE,FALSE,1
manar,1,"['sfg3en', 1]",mannblendinn,3,"['lkensf', 2, 'lkeosf', 1]",TRUE,FALSE,1
mannblendin,1,"['lvensf', 1]",manni,1253,"['nkeþ', 1214, 'nkens', 24, 'nken', 6, 'nkeþs', 4, 'svg3en', 2, 'svg3fn', 2, 'lkenvf', 1]",TRUE,FALSE,1
mani,1,"['nheþ', 1]",manns,795,"['nkee', 794, 'nkees', 1]",TRUE,FALSE,1
mans,2,"['e', 2]",mannvit,1,"['nheo', 1]",TRUE,FALSE,1
manvit,1,"['nhen', 1]",margbrotinn,3,"['lkeosf', 3]",TRUE,FALSE,1
margbrotin,12,"['lvensf', 7, 'lhfnsf', 5]",margbúinn,1,"['lkensf', 1]",TRUE,FALSE,1
margbúin,3,"['lvensf', 2, 'lhfnsf', 1]",marinn,11,"['lkensf', 5, 'nkeng', 5, 'nkeog', 1]",TRUE,FALSE,3
