Word form,Total count,POS tags and their frequency,Word form,Total count,POS tags and their frequency,Grammatically disjoint,Grammatically identical,Min freq
þektu,1,"['sbg2en', 1]",þekktu,98,"['sfg3fþ', 78, 'svg3fþ', 11, 'lheþsf', 6, 'sbg2en', 1, 'lveþvf', 1, 'lvfþvf', 1]",False,False,
rakar,12,"['lvfnsf', 7, 'sfg3en', 5]",rakkar,2,"['sfg2en', 1, 'sfg3en', 1]",False,False,
bakar,13,"['sfg3en', 13]",bakkar,19,"['sfg3en', 10, 'nkfn', 9]",False,False,
lökum,8,"['nhfþ', 7, 'lhfþsf', 1]",lökkum,1,"['nhfþ', 1]",False,False,
ökla,2,"['nkfo', 2]",ökkla,17,"['nkfo', 7, 'nkeþ', 7, 'nkeo', 3]",False,False,
vel,5066,"['aa', 5055, 'sfg1en', 3, 'au', 3, 'nveo', 2, 'nhfo', 2, 'nven', 1]",vell,1,"['sfg1en', 1]",False,False,
mikil,853,"['lvensf', 613, 'lhfosf', 126, 'lhfnsf', 112, 'x', 2]",mikill,775,"['lkensf', 771, 'x', 3, 'nkens', 1]",False,False,
skal,1428,"['sfg3en', 859, 'sfg1en', 567, 'nhen', 1, 'nheo', 1]",skall,96,"['sfg3eþ', 92, 'sfg1eþ', 2, 'nheo', 1, 'nhen', 1]",False,False,
vil,817,"['sfg1en', 744, 'x', 46, 'nhen', 15, 'nheo', 11, 'nkens', 1]",vill,1488,"['sfg3en', 1471, 'x', 10, 'lkensf', 3, 'lvensf', 3, 'lhfnsf', 1]",False,False,
falið,176,"['sþghen', 99, 'ssg', 71, 'nheng', 3, 'sbg2fn', 2, 'lhensf', 1]",fallið,180,"['ssg', 134, 'sþghen', 33, 'nheng', 6, 'nheog', 4, 'lhensf', 3]",False,False,
kol,89,"['nhfn', 28, 'nkeos', 18, 'nhfo', 12, 'nhen', 11, 'nkeþs', 10, 'nheo', 10]",koll,137,"['nkeo', 131, 'nkeos', 6]",False,False,
heila,229,"['lveosf', 131, 'nkeþ', 32, 'lheovf', 10, 'nkfo', 9, 'nkfe', 8, 'nkeo', 7, 'lkfosf', 7, 'lhenvf', 6, 'lvenvf', 4, 'lkeþvf', 3, 'lkeovf', 3, 'sng', 3, 'lheþvf', 2, 'nkeþ', 2, 'nkee', 1, 'nkfe', 1]",heilla,25,"['nvfe', 10, 'sng', 5, 'nhfe', 3, 'lkfesf', 2, 'nven', 2, 'sfg3fn', 1, 'lheevm', 1, 'lhfesf', 1]",False,False,
velt,103,"['ssg', 83, 'sþghen', 17, 'sfg1en', 3]",vellt,1,"['ssg', 1]",False,False,
vilt,310,"['sfg2en', 300, 'lhensf', 9, 'lheosf', 1]",villt,17,"['lhensf', 10, 'ssg', 2, 'lvensf', 2, 'lheosf', 1, 'lhfnsf', 1, 'lhfosf', 1]",False,False,
völ,84,"['nveo', 43, 'nven', 32, 'nkeo', 4, 'lvensf', 3, 'nhfo', 2]",völl,39,"['nkeo', 35, 'nkeos', 4]",False,False,
falin,43,"['sþgven', 22, 'sþghfn', 12, 'lvensf', 8, 'lhfnsf', 1]",fallin,62,"['sþghfn', 16, 'lvensf', 14, 'sþgven', 14, 'x', 10, 'lhfnsf', 8]",False,False,
hjal,22,"['nheo', 13, 'nhen', 9]",hjall,3,"['nheo', 3]",False,False,
fela,222,"['sng', 197, 'sfg3fn', 21, 'nven', 3, 'nvfe', 1]",fella,67,"['sng', 60, 'nven', 4, 'sfg3fn', 3]",False,False,
hjali,9,"['nheþ', 9]",hjalli,12,"['nkens', 9, 'nkeþ', 1, 'nken', 1, 'nheþ', 1]",False,False,
gul,39,"['lhfnsf', 15, 'lvensf', 14, 'lhfosf', 8, 'lkensf', 1, 'nhen', 1]",gull,63,"['nhen', 36, 'nheo', 19, 'nhfo', 3, 'nveegs', 2, 'nhfn', 2, 'nveþgs', 1]",False,False,
holi,10,"['nheþ', 9, 'lkenvf', 1]",holli,1,"['nheþ', 1]",False,False,
falinn,20,"['lkensf', 11, 'sþgken', 7, 'lkeosf', 1, 'nkeog', 1]",fallinn,60,"['lkensf', 49, 'sþgken', 8, 'lkeosf', 3]",False,False,
felur,137,"['sfg3en', 109, 'nvfo', 28]",fellur,223,"['sfg3en', 221, 'sfg2en', 2]",False,False,
spila,283,"['sng', 254, 'sfg3fn', 17, 'sfg1en', 8, 'nkfo', 1, 'nven', 1, 'nhen', 1, 'sbg2en', 1]",spilla,57,"['sng', 47, 'sfg3fn', 10]",False,False,
mala,23,"['sng', 12, 'nkfe', 7, 'sfg3fn', 2, 'sfg1en', 1, 'nvfe', 1]",malla,42,"['sng', 27, 'nvens', 8, 'nkeo', 3, 'sfg3fn', 3, 'nkfe', 1]",False,False,
bala,22,"['nkeo', 11, 'nkeþ', 10, 'nkeþs', 1]",balla,1,"['nkeþ', 1]",False,False,
velur,55,"['sfg3en', 43, 'sfg2en', 12]",vellur,5,"['sfg3en', 5]",False,False,
stela,107,"['sng', 102, 'sfg3fn', 5]",stella,80,"['nvens', 65, 'nven', 14, 'sng', 1]",False,False,
kolum,37,"['nhfþ', 30, 'nkfþ', 6, 'nvfþ', 1]",kollum,6,"['nkfþ', 4, 'nvfþ', 2]",False,False,
algott,1,"['lheosf', 1]",allgott,7,"['lhensf', 6, 'lheosf', 1]",False,False,
felum,37,"['nvfþ', 35, 'sfg1fn', 2]",fellum,6,"['nhfþ', 3, 'nvfþ', 2, 'sfg1fn', 1]",False,False,
dal,50,"['nkeþ', 25, 'nkeo', 17, 'nkeo', 3, 'e', 3, 'nkeþs', 1, 'nkens', 1]",dall,2,"['nkeo', 2]",False,False,
gola,23,"['nven', 16, 'nkfe', 3, 'nvens', 2, 'nkfo', 1, 'sng', 1]",golla,2,"['nven', 2]",False,False,
holur,131,"['nvfn', 74, 'nvfo', 49, 'lkensf', 8]",hollur,17,"['lkensf', 17]",False,False,
hala,66,"['nkeþ', 29, 'nkeþs', 16, 'nkeo', 13, 'sng', 5, 'nkfo', 2, 'nkeos', 1]",halla,214,"['sng', 72, 'nvens', 48, 'nkeos', 25, 'nkeþs', 24, 'nkeþ', 17, 'nkeo', 5, 'nkfo', 5, 'sfg3fn', 5, 'nkees', 3, 'nkfe', 3, 'sfg1en', 3, 'lheþvf', 1, 'nkfos', 1, 'lkeovf', 1, 'lvenvf', 1]",False,False,
djöfulinn,34,"['nkeog', 34]",djöfullinn,81,"['nkeng', 80, 'nkeog', 1]",False,False,
miljón,7,"['nven', 3, 'nveo', 2, 'nveþ', 2]",milljón,212,"['nveo', 124, 'nven', 24, 'tfkfn', 24, 'nveþ', 15, 'tfhfo', 5, 'tfhfþ', 5, 'tfvfo', 5, 'tfkfþ', 4, 'tfhfn', 3, 'ta', 2, 'tfvfn', 1]",False,False,
rola,31,"['nven', 31]",rolla,5,"['nven', 4, 'nvens', 1]",False,False,
gal,1,"['nhen', 1]",gall,28,"['sfg3eþ', 14, 'nhen', 12, 'sfg1eþ', 2]",False,False,
boli,16,"['nken', 10, 'nheþ', 5, 'nkfo', 1]",bolli,31,"['nken', 27, 'nkens', 4]",False,False,
holu,103,"['nveo', 45, 'nveþ', 44, 'nvee', 9, 'lheþsf', 2, 'nvee', 2, 'nveo', 1]",hollu,5,"['lheþsf', 4, 'lveþvf', 1]",False,False,
kali,4,"['nheþ', 4]",kalli,140,"['nkens', 88, 'nheþ', 18, 'nkeþ', 9, 'svg3en', 8, 'svg3fn', 7, 'nken', 6, 'svg1en', 4]",False,False,
felst,133,"['sfm3en', 133]",fellst,14,"['sfm3en', 11, 'sfm1en', 2, 'sfm2en', 1]",False,False,
kalið,6,"['nheng', 3, 'nheog', 2, 'ssg', 1]",kallið,30,"['nheng', 15, 'sbg2fn', 6, 'nheog', 5, 'sfg2fn', 4]",False,False,
skala,11,"['nkeþ', 5, 'x', 3, 'nkfo', 2, 'nkeo', 1]",skalla,29,"['nkeo', 8, 'nkeþs', 7, 'nkeþ', 6, 'nkfo', 4, 'nkeos', 2, 'sng', 2]",False,False,
skjalið,11,"['nheng', 7, 'nheog', 4]",skjallið,1,"['nheog', 1]",False,False,
svala,30,"['sng', 12, 'x', 6, 'nkeþ', 2, 'lveosf', 2, 'nven', 2, 'nkfe', 2, 'lkeovf', 1, 'nvens', 1, 'lkeþvf', 1, 'nkeo', 1]",svalla,1,"['sng', 1]",False,False,
sval,1,"['nhen', 1]",svall,15,"['nhen', 6, 'nheo', 5, 'sfg3eþ', 4]",False,False,
sali,11,"['nkfo', 6, 'nheþ', 3, 'nken', 2]",salli,1,"['nken', 1]",False,False,
hola,59,"['nven', 44, 'sng', 9, 'nhfe', 3, 'sfg1en', 1, 'sfg3fn', 1, 'lkfosf', 1]",holla,8,"['lveosf', 6, 'lvenvf', 1, 'lkfosf', 1]",False,False,
holar,8,"['lvfnsf', 5, 'sfg3en', 3]",hollar,5,"['lvfnsf', 3, 'lvfosf', 2]",False,False,
böl,19,"['nhen', 10, 'nhfo', 3, 'nheo', 3, 'nhfn', 3]",böll,18,"['nhfo', 13, 'nhfn', 2, 'lhfnsf', 2, 'lhfosf', 1]",False,False,
völum,2,"['nkfþ', 1, 'nvfþ', 1]",völlum,5,"['nkfþ', 3, 'nkfþs', 2]",False,False,
kal,15,"['nhen', 13, 'nheo', 2]",kall,74,"['nken', 42, 'nkeo', 28, 'nhen', 3, 'nheo', 1]",False,False,
skjal,20,"['nheo', 13, 'nhen', 7]",skjall,1,"['nhen', 1]",False,False,
sala,22,"['nven', 18, 'nkeþ', 2, 'nhfe', 1, 'nkfo', 1]",salla,8,"['nkeþ', 3, 'sng', 3, 'nkeo', 2]",False,False,
rolu,16,"['nveþ', 7, 'nveo', 7, 'nvee', 2]",rollu,8,"['nveþ', 5, 'nveo', 3]",False,False,
holt,27,"['lhensf', 7, 'nhfo', 5, 'nheo', 5, 'nhens', 3, 'nhfn', 3, 'nhen', 3, 'nheos', 1]",hollt,44,"['lhensf', 38, 'lheosf', 6]",False,False,
hölum,1,"['sfg1fn', 1]",höllum,20,"['lkeþsf', 7, 'nhfþ', 5, 'nkfþ', 4, 'nvfþ', 3, 'sfg1fn', 1]",False,False,
heilar,33,"['lvfosf', 16, 'lvfnsf', 12, 'sfg3en', 3, 'nkfn', 2]",heillar,17,"['sfg3en', 11, 'lveesf', 6]",False,False,
fel,13,"['sfg1en', 13]",fell,8,"['sfg1en', 3, 'nhfn', 1, 'sfg3eþ', 1, 'nhen', 1, 'sfg1en', 1, 'nhens', 1]",False,False,
halur,1,"['nken', 1]",hallur,38,"['nkens', 30, 'lkensf', 4, 'nken', 4]",False,False,
hol,15,"['nheo', 11, 'lvensf', 2, 'nhen', 1, 'lhfnsf', 1]",holl,16,"['lvensf', 8, 'lhfosf', 5, 'nhen', 2, 'lhfnsf', 1]",False,False,
kalinn,2,"['nkeng', 2]",kallinn,86,"['nkeng', 66, 'nkeog', 19, 'nkeogs', 1]",False,False,
skjala,13,"['nhfe', 9, 'sng', 2, 'nhens', 1, 'sfg3fn', 1]",skjalla,2,"['sng', 2]",False,False,
feldi,8,"['svg3eþ', 6, 'nkeþ', 2]",felldi,19,"['sfg3eþ', 14, 'svg3eþ', 5]",False,False,
fala,7,"['sng', 5, 'lkfosf', 1, 'nkfe', 1]",falla,397,"['sng', 255, 'sfg3fn', 142]",False,False,
kola,26,"['nhfe', 13, 'nkfe', 4, 'nkeþ', 3, 'nvfe', 2, 'nhfe', 2, 'nven', 1, 'nkeo', 1]",kolla,23,"['nvens', 11, 'nven', 5, 'nkeþs', 2, 'nkees', 2, 'nkeos', 1, 'nkfo', 1, 'nheþs', 1]",False,False,
helt,3,"['lhensf', 2, 'ssg', 1]",hellt,49,"['sþghen', 34, 'ssg', 15]",False,False,
malar,8,"['nkfn', 3, 'sfg3en', 3, 'nvee', 1, 'nkee', 1]",mallar,2,"['sfg3en', 2]",False,False,
feli,20,"['svg3en', 18, 'svg3fn', 2]",felli,25,"['nheþs', 17, 'svg3en', 3, 'nkeþ', 3, 'sfg1en', 1, 'nheþ', 1]",False,False,
kolunum,6,"['nvfþg', 5, 'nhfþg', 1]",kollunum,2,"['nkfþg', 1, 'nvfþg', 1]",False,False,
felið,1,"['sbg2fn', 1]",fellið,7,"['nheog', 5, 'sbg2fn', 1, 'nheng', 1]",False,False,
bola,9,"['nkeo', 3, 'sng', 3, 'nkfo', 1, 'nkeþ', 1, 'nkfe', 1]",bolla,74,"['nkeþ', 23, 'nkfo', 21, 'nkeo', 19, 'nven', 7, 'nkees', 2, 'nkeþs', 1, 'nkfes', 1]",False,False,
bolum,5,"['nkfþ', 5]",bollum,14,"['nvfþ', 11, 'nkfþ', 3]",False,False,
kolur,25,"['nkens', 21, 'nvfn', 3, 'nvfo', 1]",kollur,38,"['nkens', 33, 'nken', 5]",False,False,
falist,9,"['ssm', 9]",fallist,38,"['ssm', 29, 'sþmhen', 5, 'svm3en', 3, 'svm3fn', 1]",False,False,
dölum,54,"['nkfþ', 29, 'nkfþs', 25]",döllum,3,"['nvfþ', 2, 'nkfþ', 1]",False,False,
falast,7,"['snm', 4, 'sfm3fn', 2, 'lhense', 1]",fallast,41,"['snm', 38, 'sfm3fn', 3]",False,False,
kala,6,"['nkeo', 3, 'nkeþ', 2, 'nkeos', 1]",kalla,680,"['sng', 520, 'sfg3fn', 66, 'sfg1en', 50, 'nkeþs', 10, 'nkeos', 10, 'nkees', 6, 'nkfo', 5, 'nven', 4, 'nkeþ', 3, 'nvens', 3, 'nkfe', 1, 'nvfe', 1, 'nkeo', 1]",False,False,
voli,5,"['nheþ', 4, 'nken', 1]",volli,2,"['nheþ', 2]",False,False,
holan,62,"['nveng', 55, 'lkeosf', 7]",hollan,3,"['lkeosf', 3]",False,False,
halinn,5,"['nkeng', 4, 'nkeog', 1]",hallinn,7,"['nkeng', 7]",False,False,
hyli,2,"['nkeþ', 1, 'nkfo', 1]",hylli,24,"['nkeþ', 10, 'nvee', 6, 'nheo', 3, 'nkeo', 2, 'nhen', 2, 'nveo', 1]",False,False,
kristalsglös,2,"['nhfo', 1, 'nhfn', 1]",kristallsglös,1,"['nhfn', 1]",False,False,
bali,1,"['nken', 1]",balli,21,"['nheþ', 18, 'nken', 2, 'nkens', 1]",False,False,
rolurnar,1,"['nvfng', 1]",rollurnar,19,"['nvfng', 14, 'nvfog', 5]",False,False,
gali,2,"['nheþ', 2]",galli,16,"['nken', 13, 'nheþ', 3]",False,False,
halaði,1,"['sfg3eþ', 1]",hallaði,338,"['sfg3eþ', 304, 'sfg1eþ', 34]",False,False,
hali,3,"['nken', 3]",halli,116,"['nkens', 79, 'nken', 17, 'nkeþs', 12, 'svg3en', 5, 'lkenvf', 2, 'nheþs', 1]",False,False,
kameljón,2,"['nhen', 1, 'nhfn', 1]",kamelljón,1,"['nhfn', 1]",False,False,
kolu,5,"['nveþ', 4, 'nveo', 1]",kollu,8,"['nveþs', 3, 'nvees', 2, 'nveþ', 2, 'nveo', 1]",False,False,
helti,2,"['sfg3eþ', 2]",hellti,133,"['sfg3eþ', 110, 'sfg1eþ', 23]",False,False,
búla,1,"['nven', 1]",búlla,2,"['nven', 1, 'nvfe', 1]",False,False,
koma,5357,"['sng', 4240, 'sfg3fn', 1065, 'nven', 47, 'nvfe', 5]",komma,19,"['nkfo', 7, 'nven', 6, 'nkee', 2, 'nkfe', 2, 'nkeo', 1, 'nkeþ', 1]",False,False,
komu,1597,"['sfg3fþ', 1501, 'nveo', 63, 'nveþ', 25, 'nvee', 7, 'x', 1]",kommu,4,"['nveþ', 2, 'nvees', 1, 'nveo', 1]",False,False,
nam,155,"['sfg3eþ', 142, 'sfg1eþ', 8, 'nhen', 4, 'nheo', 1]",namm,7,"['nhen', 4, 'nheo', 3]",False,False,
stemningu,5,"['nveþ', 5]",stemmningu,9,"['nveo', 6, 'nveþ', 3]",False,False,
fim,3,"['as', 1, 'lvensf', 1, 'x', 1]",fimm,1051,"['tfkfn', 168, 'tfhfe', 125, 'ta', 94, 'tfkfþ', 86, 'tfkfo', 79, 'tfhfþ', 72, 'tfhfo', 66, 'tfvfn', 62, 'tfhfn', 61, 'tfvfo', 56, 'tfkfe', 52, 'to', 45, 'tfvfe', 41, 'tfvfþ', 23, 'nhfo', 7, 'nheo', 7, 'nhfn', 4, 'nhen', 2, 'x', 1]",False,False,
framámenn,3,"['nkfn', 2, 'nkfo', 1]",frammámenn,1,"['nkfo', 1]",False,False,
lama,6,"['sng', 4, 'lhfevf', 1, 'lvfþvf', 1]",lamma,1,"['sng', 1]",False,False,
nami,1,"['nheþ', 1]",nammi,30,"['nheo', 13, 'nhen', 13, 'nheþ', 4]",False,False,
anna,228,"['nvens', 198, 'nvfe', 19, 'sng', 9, 'sfg3fn', 1, 'sbg2en', 1]",ana,13,"['sng', 11, 'e', 2]",False,False,
annað,4539,"['foheo', 2731, 'fohen', 1705, 'lheosf', 97, 'lheovf', 3, 'ssg', 1, 'lhensf', 1, 'lhenvf', 1]",anað,1,"['ssg', 1]",False,False,
annar,993,"['foken', 988, 'nkens', 2, 'nvfo', 1, 'nvee', 1, 'sfg3en', 1]",anar,1,"['sfg3en', 1]",False,False,
annir,14,"['nvfo', 8, 'nvfn', 6]",anir,4,"['svg2en', 3, 'nvfo', 1]",False,False,
ánna,9,"['nveog', 5, 'nvfeg', 4]",ána,86,"['nveog', 78, 'nkeþ', 4, 'nkeo', 2, 'nkfo', 2]",False,False,
banna,58,"['sng', 45, 'sfg1en', 7, 'sfg3fn', 4, 'nhfe', 2]",bana,55,"['nkeo', 20, 'nkee', 15, 'sng', 11, 'nkeþ', 8, 'sfg3fn', 1]",False,False,
bannað,118,"['sþghen', 68, 'lhensf', 27, 'ssg', 23]",banað,4,"['ssg', 4]",False,False,
bannaði,36,"['sfg3eþ', 26, 'svg3eþ', 6, 'sfg1eþ', 4]",banaði,3,"['sfg3eþ', 3]",False,False,
brunna,9,"['lveosf', 3, 'nkfe', 2, 'lheþvf', 1, 'nkfos', 1, 'nkfo', 1, 'lkeþvf', 1]",bruna,50,"['nkeo', 13, 'sng', 13, 'nkeþ', 9, 'nkfe', 9, 'sfg1en', 3, 'nven', 2, 'nkee', 1]",False,False,
brunnar,8,"['lvfnsf', 3, 'nkfn', 3, 'lvfosf', 2]",brunar,13,"['sfg3en', 11, 'nkfn', 2]",False,False,
brunnum,5,"['nkfþ', 5]",brunum,5,"['sfg1fn', 4, 'nkfþ', 1]",False,False,
danni,20,"['nkens', 20]",dani,29,"['nkfos', 20, 'nkens', 6, 'e', 2, 'nkfo', 1]",False,False,
eiginn,4,"['lkensf', 4]",eigin,1363,"['lveþof', 217, 'lheþof', 196, 'lveoof', 155, 'lkeþof', 147, 'lhfþof', 143, 'lvfoof', 100, 'lkfþof', 88, 'lkeoof', 84, 'lhfoof', 50, 'lvfþof', 43, 'lvenof', 36, 'lhfeof', 21, 'lheeof', 17, 'lkfoof', 11, 'lveeof', 11, 'lkenof', 11, 'lkeeof', 6, 'lhfosf', 5, 'lkfeof', 4, 'lhfnof', 4, 'lvfnof', 3, 'lheoof', 3, 'nhen', 2, 'lvensf', 2, 'nheo', 1, 'lkensf', 1, 'lkfesf', 1, 'lkfþsf', 1]",False,False,
farinn,885,"['sþgken', 829, 'lkensf', 51, 'lkeosf', 5]",farin,787,"['sþgven', 698, 'sþghfn', 83, 'lvensf', 2, 'lhfnsf', 2, 'lkensf', 1, 'x', 1]",False,False,
grunn,19,"['nkeo', 11, 'nkee', 3, 'lvensf', 2, 'lhfnsf', 2, 'lhfosf', 1]",grun,136,"['nkeo', 119, 'nkeþ', 17]",False,False,
grunnur,30,"['nken', 27, 'lkensf', 3]",grunur,87,"['nken', 87]",False,False,
hafsteinn,27,"['nkens', 27]",hafstein,53,"['nkeos', 33, 'nkens', 20]",False,False,
kominn,2182,"['sþgken', 2172, 'lkensf', 7, 'x', 1, 'lkeosf', 1, 'sþgkeo', 1]",komin,1633,"['sþgven', 1299, 'sþghfn', 329, 'lvensf', 4, 'x', 1]",False,False,
kynni,419,"['svg3eþ', 203, 'nhfo', 122, 'nhfn', 37, 'sfg1en', 17, 'svg1eþ', 10, 'nhen', 8, 'nkeþ', 6, 'svg1en', 6, 'nheo', 5, 'svg3fn', 2, 'nkeo', 1, 'nheþ', 1, 'svg3en', 1]",kyni,87,"['nheþ', 87]",False,False,
kynnið,1,"['nheog', 1]",kynið,10,"['nheog', 6, 'nheng', 4]",False,False,
kynnt,88,"['ssg', 54, 'sþgven', 15, 'sþghen', 13, 'sþghfn', 6]",kynt,8,"['lhensf', 6, 'ssg', 2]",False,False,
kynnti,139,"['sfg3eþ', 125, 'sfg1eþ', 14]",kynti,7,"['sfg3eþ', 7]",False,False,
kynntu,23,"['sfg3fþ', 22, 'sbg2en', 1]",kyntu,1,"['sfg3fþ', 1]",False,False,
kynntur,11,"['sþgken', 8, 'lkensf', 3]",kyntur,2,"['lkensf', 2]",False,False,
könnum,1,"['nkfþ', 1]",könum,3,"['sfg1fn', 2, 'nkfþ', 1]",False,False,
linna,16,"['sng', 11, 'sfg3fn', 3, 'nkfe', 1, 'nkeo', 1]",lina,24,"['sng', 12, 'lveosf', 4, 'lkfosf', 2, 'sfg3fn', 2, 'sfg1en', 1, 'lheovf', 1, 'lhenvf', 1, 'lvenvf', 1]",False,False,
manna,1207,"['nkfe', 1184, 'nkeo', 5, 'sng', 4, 'nkeþs', 4, 'nkeþ', 3, 'nkeos', 2, 'nheþ', 2, 'nkeþ', 1, 'nkees', 1, 'nhen', 1]",mana,7,"['sng', 3, 'sfg3fn', 2, 'nkee', 1, 'sfg1en', 1]",False,False,
mannað,2,"['ssg', 1, 'lhensf', 1]",manað,1,"['ssg', 1]",False,False,
mannaði,1,"['sfg3eþ', 1]",manaði,4,"['sfg3eþ', 3, 'sfg1eþ', 1]",False,False,
menntum,2,"['nvfþ', 1, 'lkeþsf', 1]",mentum,1,"['nvfþ', 1]",False,False,
morgunn,24,"['nken', 19, 'nkeo', 3, 'x', 2]",morgun,812,"['nkeo', 812]",False,False,
munn,114,"['nkeo', 109, 'nhens', 2, 'nvfos', 1, 'nveþs', 1, 'nheþs', 1]",mun,1720,"['sfg3en', 842, 'nkeþ', 591, 'sfg1en', 206, 'nkeo', 81]",False,False,
munna,8,"['nkfo', 6, 'nkeo', 1, 'nkeþ', 1]",muna,325,"['sng', 251, 'nkfe', 49, 'sfg3fn', 19, 'x', 4, 'nkeþ', 1, 'nkeo', 1]",False,False,
nanna,10,"['nvens', 8, 'nven', 2]",nana,3,"['nvens', 2, 'nveog', 1]",False,False,
orðinn,1214,"['sþgken', 1196, 'lkensf', 8, 'lkeosf', 7, 'x', 3]",orðin,1503,"['sþgven', 955, 'sþghfn', 185, 'nhfng', 175, 'nhfog', 174, 'lvensf', 5, 'x', 4, 'lhfnsf', 4, 'lhfosf', 1]",False,False,
renndur,1,"['lkensf', 1]",rendur,13,"['nvfn', 7, 'nvfo', 5, 'lkensf', 1]",False,False,
rúnnstykki,3,"['nheþ', 1, 'nhen', 1, 'nheo', 1]",rúnstykki,3,"['nhfo', 1, 'nheþ', 1, 'nhfn', 1]",False,False,
senna,1,"['nven', 1]",sena,5,"['nven', 4, 'nvfe', 1]",False,False,
sennur,2,"['nvfn', 2]",senur,2,"['nvfn', 1, 'nvfo', 1]",False,False,
sinna,775,"['fekfe', 244, 'fehfe', 214, 'sng', 211, 'fevfe', 85, 'sfg3fn', 9, 'nkfe', 3, 'nhfe', 3, 'nkfo', 2, 'nkeo', 2, 'nkee', 1, 'nven', 1]",sina,4,"['nven', 4]",False,False,
sinnu,5,"['nveo', 5]",sinu,14,"['nveþ', 12, 'nveo', 1, 'nvee', 1]",False,False,
skinn,46,"['nheo', 17, 'nhen', 11, 'nhfn', 9, 'nhfo', 9]",skin,11,"['nhen', 7, 'nheo', 3, 'nhfo', 1]",False,False,
skinni,20,"['nheþ', 20]",skini,33,"['nheþ', 23, 'svg3en', 7, 'svg3eþ', 2, 'svg3fn', 1]",False,False,
skinnið,42,"['nheog', 26, 'nheng', 16]",skinið,4,"['ssg', 3, 'nheng', 1]",False,False,
skinnin,5,"['nhfng', 4, 'nhfog', 1]",skinin,2,"['lhfosf', 1, 'nhfng', 1]",False,False,
spann,13,"['sfg3eþ', 11, 'nhen', 1, 'nheo', 1]",span,1,"['nhen', 1]",False,False,
spenna,66,"['nven', 40, 'sng', 18, 'sfg3fn', 6, 'nkfo', 1, 'nkfe', 1]",spena,6,"['nkeþ', 4, 'nkfe', 1, 'nkeo', 1]",False,False,
steinn,57,"['nken', 46, 'nkens', 11]",stein,135,"['nkeo', 109, 'nkeos', 24, 'nhfos', 1, 'nkens', 1]",False,False,
tinnu,23,"['nveos', 8, 'nveþs', 4, 'nvees', 4, 'nveþ', 4, 'nveo', 2, 'nvee', 1]",tinu,1,"['nveo', 1]",False,False,
unna,7,"['sng', 3, 'lkeþvf', 1, 'lheþvf', 1, 'sfg3fn', 1, 'nvfe', 1]",una,73,"['sng', 33, 'nkees', 13, 'nvens', 10, 'sfg3fn', 8, 'nkeos', 8, 'nkeþs', 1]",False,False,
unnað,3,"['ssg', 3]",unað,26,"['ssg', 9, 'nkeo', 8, 'sþghen', 8, 'nheo', 1]",False,False,
vinna,1477,"['sng', 1290, 'nven', 97, 'sfg3fn', 86, 'nkees', 3, 'nkeþs', 1]",vina,178,"['nkfe', 127, 'nven', 45, 'sng', 2, 'nvfe', 2, 'sfg3fn', 1, 'nkfo', 1]",False,False,
vinni,39,"['svg3en', 29, 'svg3fn', 7, 'svg1en', 3]",vini,373,"['nkfo', 255, 'nkeþ', 117, 'svg3fn', 1]",False,False,
vinnir,3,"['svg2en', 3]",vinir,383,"['nkfn', 380, 'nkfns', 2, 'svg2en', 1]",False,False,
vinnu,778,"['nveo', 470, 'nveþ', 202, 'nvee', 91, 'nvees', 9, 'nveo', 2, 'nvee', 2, 'nveþ', 2]",vinu,3,"['nveo', 2, 'nheþg', 1]",False,False,
vinnum,19,"['sfg1fn', 16, 'nvfþ', 3]",vinum,190,"['nkfþ', 188, 'nvfþ', 2]",False,False,
góðum,307,"['lkeþsf', 169, 'lhfþsf', 59, 'lvfþsf', 50, 'lkfþsf', 26, 'nkfþ', 3]",goðum,2,"['nkfþ', 2]",False,False,
góða,939,"['lveosf', 493, 'lkfosf', 99, 'lhenvf', 79, 'lheovf', 64, 'nkee', 48, 'lvenvf', 45, 'lheþvf', 37, 'lkeovf', 22, 'lkeþvf', 21, 'x', 14, 'lheevf', 6, 'nkfo', 5, 'lkeevf', 3, 'nkeþ', 3]",goða,6,"['nkeos', 1, 'nhfe', 1, 'nkfe', 1, 'nkeþs', 1, 'nkeþ', 1, 'nkee', 1]",False,False,
harmóníku,9,"['nveo', 6, 'nveþ', 2, 'e', 1]",harmoníku,3,"['nveo', 3]",False,False,
hóf,332,"['sfg3eþ', 281, 'sfg1eþ', 37, 'nheo', 6, 'nhen', 4, 'nkeo', 2, 'nhfo', 2]",hof,10,"['nheo', 3, 'nhfo', 3, 'nhen', 2, 'nhfn', 1, 'nheos', 1]",False,False,
gólf,224,"['nheo', 192, 'nhfn', 21, 'nhfo', 8, 'nhen', 3]",golf,11,"['nheo', 9, 'nhen', 2]",False,False,
góðar,229,"['lvfnsf', 124, 'lvfosf', 104, 'nkfn', 1]",goðar,4,"['nkfn', 4]",False,False,
bóga,23,"['nkfo', 23]",boga,46,"['nkeþ', 31, 'nkeo', 5, 'nkfo', 4, 'sng', 4, 'nvens', 1, 'nkees', 1]",False,False,
skóla,423,"['nkeþ', 231, 'nkeo', 132, 'nkfo', 31, 'nkfe', 18, 'nkee', 5, 'nhfe', 3, 'sng', 2, 'sfg3fn', 1]",skola,34,"['sng', 31, 'sfg1en', 2, 'nhfe', 1]",False,False,
